num_seq,num_seq_,Seq_input,Seq_input_aa,predicted_class,Certainty %,Rep_of_class_predict,family_2021,family_divercity,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,Genus,Kmers_by_sequence,Kmers_predicted_to_class,Query_coverage %
527,492,contig-35_23_length_8908_read_count_10483_6_5698_7038,446,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,2.0,50.0
528,493,contig-35_27_length_8718_read_count_12183_1_43_1509,488,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
529,494,contig-35_27_length_8718_read_count_12183_2_1694_3073,459,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
530,495,contig-35_27_length_8718_read_count_12183_3_3128_4429,433,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
531,496,contig-35_27_length_8718_read_count_12183_6_6118_8493,791,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,13,10.0,76.92
532,497,contig-35_39_length_7891_read_count_12906_7_3816_5783,655,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,9,2.0,22.22
533,498,contig-35_58_length_6589_read_count_12311_2_981_1931,316,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
534,499,contig-35_58_length_6589_read_count_12311_3_1936_3003,355,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
535,500,contig-35_63_length_6218_read_count_9928_1_1_1065,355,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
536,501,contig-35_63_length_6218_read_count_9928_2_1074_2198,374,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
537,502,contig-35_63_length_6218_read_count_9928_3_2582_4063,493,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,3.0,60.0
538,503,contig-35_63_length_6218_read_count_9928_5_4736_6217,493,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,3.0,60.0
539,504,contig-35_64_length_6140_read_count_9116_2_463_2718,751,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,12,6.0,50.0
540,505,contig-35_64_length_6140_read_count_9116_4_3826_5034,402,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
541,506,contig-35_71_length_5874_read_count_7682_3_834_2729,631,538,0.93,NP_599247.1,Nodaviridae,Nodaviridae,Nodaviridae,3189,117,RNA-dependent RNA polymerase,Replication-Transcription,Dicentrarchus labrax,ssRNA(+),Betanodavirus,9,2.0,22.22
542,507,contig-35_71_length_5874_read_count_7682_4_2889_4529,546,978,0.92,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,3.0,42.86
543,508,contig-35_71_length_5874_read_count_7682_5_4718_5872,384,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
544,509,contig-35_75_length_5476_read_count_8242_2_329_1729,466,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,4.0,80.0
545,510,contig-35_75_length_5476_read_count_8242_3_1765_3564,599,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,5.0,62.5
548,511,contig-35_80_length_5298_read_count_8975_3_1846_3345,499,978,0.95,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,5,3.0,60.0
549,512,contig-35_80_length_5298_read_count_8975_4_3371_4912,513,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,2.0,33.33
550,513,contig-35_83_length_5198_read_count_10172_1_349_1635,428,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
551,514,contig-35_83_length_5198_read_count_10172_2_1752_3659,635,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,9,8.0,88.89
553,515,contig-35_109_length_4477_read_count_5460_3_1599_2981,460,979,0.93,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
554,516,contig-35_134_length_3719_read_count_5593_3_1142_2602,486,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
555,517,contig-35_140_length_3600_read_count_5463_1_3_2252,750,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,12,8.0,66.67
556,518,contig-35_140_length_3600_read_count_5463_2_2386_3459,357,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
557,519,contig-35_155_length_3372_read_count_6030_2_608_3370,920,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,12.0,75.0
558,520,contig-35_159_length_3306_read_count_4587_1_7_1464,485,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
560,521,contig-35_161_length_3228_read_count_5884_2_507_3227,907,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,16.0,100.0
561,522,contig-35_177_length_2933_read_count_4332_1_15_1694,559,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,7,7.0,100.0
562,523,contig-35_177_length_2933_read_count_4332_2_2018_2923,301,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
563,524,contig-35_181_length_2856_read_count_5648_2_735_2855,707,978,0.9,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,11,4.0,36.36
564,525,contig-35_182_length_2841_read_count_4103_2_1344_2357,337,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
565,526,contig-35_184_length_2810_read_count_4319_1_2_2632,877,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,15.0,100.0
566,527,contig-35_189_length_2715_read_count_4106_3_1074_2444,456,979,0.89,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
567,528,contig-35_211_length_2445_read_count_3460_1_145_1524,459,197,1.0,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,4,2.0,50.0
568,529,contig-35_258_length_1944_read_count_2844_2_876_1805,309,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
569,530,contig-35_266_length_1847_read_count_2459_1_2_964,320,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
570,531,contig-35_310_length_1489_read_count_1403_1_1_1047,349,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
572,532,contig-35_332_length_1371_read_count_1682_1_3_1229,409,236,0.98,QJI53447.1,Iflaviridae,Iflaviridae-Totiviridae-Dicistroviridae,Iflaviridae,174,359,polyprotein,Polyprotein,Apis mellifera,ssRNA(+),Iflavirus,3,1.0,33.33
573,533,contig-42_3_length_17556_read_count_35077_3_1063_3714,883,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,11.0,73.33
574,534,contig-42_3_length_17556_read_count_35077_4_3782_5920,712,978,0.96,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,11,6.0,54.55
575,535,contig-42_3_length_17556_read_count_35077_6_6520_7758,412,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
576,536,contig-42_3_length_17556_read_count_35077_7_7786_8910,374,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
577,537,contig-42_3_length_17556_read_count_35077_8_9645_11147,500,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
578,538,contig-42_3_length_17556_read_count_35077_11_12303_13310,335,154,0.96,Q67726.1,Astroviridae,Astroviridae,Astroviridae,1800,667,RNA-dependent RNA polymerase,Replication-Transcription,Homo sapiens,ssRNA(+),Mamastrovirus,1,1.0,100.0
579,539,contig-42_3_length_17556_read_count_35077_14_15032_16003,323,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
580,540,contig-42_3_length_17556_read_count_35077_15_16003_17364,453,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
581,541,contig-42_7_length_14576_read_count_26208_1_1_981,326,979,0.9,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
582,542,contig-42_7_length_14576_read_count_26208_2_1314_4043,909,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,7.0,43.75
583,543,contig-42_7_length_14576_read_count_26208_3_4557_5699,380,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
584,544,contig-42_7_length_14576_read_count_26208_4_5747_8287,846,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,14,10.0,71.43
585,545,contig-42_7_length_14576_read_count_26208_7_9740_11905,721,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,11,10.0,90.91
586,546,contig-42_7_length_14576_read_count_26208_10_13527_14576,349,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,2.0,100.0
587,547,contig-42_11_length_13237_read_count_18483_1_3_980,325,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
588,548,contig-42_11_length_13237_read_count_18483_2_996_5729,1577,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,32,27.0,84.38
589,549,contig-42_11_length_13237_read_count_18483_4_6675_9404,909,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,9.0,56.25
590,550,contig-42_11_length_13237_read_count_18483_5_9676_10923,415,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,2.0,66.67
591,551,contig-42_11_length_13237_read_count_18483_6_10933_12024,363,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
592,552,contig-42_14_length_11492_read_count_17916_1_107_1072,321,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
593,553,contig-42_14_length_11492_read_count_17916_2_1222_3861,879,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,15,15.0,100.0
594,554,contig-42_14_length_11492_read_count_17916_3_4040_5362,440,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
595,555,contig-42_14_length_11492_read_count_17916_4_5505_7007,500,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
596,556,contig-42_14_length_11492_read_count_17916_5_7197_8573,458,15,0.94,QLC45894.1,Flaviviridae,Flaviviridae-Coronaviridae-Togaviridae-Phenuiviridae-Herpesviridae,Flaviviridae,189,20504,polyprotein,Polyprotein,Homo sapiens,ssRNA(+),Orthoflavivirus,4,3.0,75.0
597,557,contig-42_14_length_11492_read_count_17916_7_9589_11349,586,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,8,2.0,25.0
598,558,contig-42_44_length_7408_read_count_11318_1_3_1166,388,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,1.0,33.33
599,559,contig-42_44_length_7408_read_count_11318_2_1183_2433,416,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
601,560,contig-42_44_length_7408_read_count_11318_5_4915_6297,460,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,4.0,100.0
602,561,contig-42_68_length_5903_read_count_10923_1_1_975,325,979,0.91,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
603,562,contig-42_68_length_5903_read_count_10923_4_3021_3977,318,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,1,1.0,100.0
604,563,contig-42_68_length_5903_read_count_10923_6_4370_5512,380,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,2,1.0,50.0
605,564,contig-42_69_length_5892_read_count_8881_6_3224_4384,386,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
606,565,contig-42_69_length_5892_read_count_8881_7_4381_5763,460,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,3.0,75.0
607,566,contig-42_129_length_3817_read_count_6905_1_90_1607,505,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,5.0,83.33
608,567,contig-42_192_length_2623_read_count_2969_2_652_1821,389,979,0.92,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
609,568,contig-42_257_length_1899_read_count_2002_1_3_1610,536,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,6.0,100.0
610,569,contig-49_10_length_14107_read_count_20013_2_1007_2065,352,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,2,1.0,50.0
611,570,contig-49_10_length_14107_read_count_20013_4_2708_3700,330,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
613,571,contig-49_10_length_14107_read_count_20013_6_5072_6016,314,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
614,572,contig-49_10_length_14107_read_count_20013_9_7553_9106,517,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,2.0,33.33
615,573,contig-49_10_length_14107_read_count_20013_10_9228_10223,331,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
616,574,contig-49_10_length_14107_read_count_20013_11_10342_14019,1225,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,24,10.0,41.67
617,575,contig-49_16_length_11014_read_count_18918_2_717_2129,470,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
618,576,contig-49_16_length_11014_read_count_18918_6_3894_5987,697,978,0.93,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,10,4.0,40.0
619,577,contig-49_16_length_11014_read_count_18918_8_6534_7700,388,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
620,578,contig-49_16_length_11014_read_count_18918_9_7791_9281,496,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,2.0,40.0
621,579,contig-49_16_length_11014_read_count_18918_10_9304_10977,557,907,1.0,QNS27180.1,Flaviviridae,Flaviviridae,Flaviviridae,296,37,polyprotein,Polyprotein,Lophuromys machangui,ssRNA(+),Hepacivirus,7,2.0,28.57
622,580,contig-49_315_length_1425_read_count_1448_1_151_1296,381,978,0.88,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,3,2.0,66.67
623,581,contig-59_6_length_11709_read_count_16790_2_339_1331,330,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
625,582,contig-59_6_length_11709_read_count_16790_4_2703_3647,314,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
626,583,contig-59_6_length_11709_read_count_16790_7_5160_6713,517,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,2.0,33.33
627,584,contig-59_6_length_11709_read_count_16790_8_6835_7830,331,979,0.88,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
628,585,contig-59_6_length_11709_read_count_16790_9_7949_11707,1252,979,0.97,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,24,17.0,70.83
629,586,contig-59_27_length_8163_read_count_13318_4_2012_3679,555,978,0.89,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,7,3.0,42.86
630,587,contig-59_27_length_8163_read_count_13318_5_3701_5266,521,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,6,5.0,83.33
631,588,contig-59_27_length_8163_read_count_13318_8_6838_8163,442,978,0.97,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,1.0,25.0
632,589,contig-59_30_length_7865_read_count_11687_1_1_1368,456,978,1.0,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,4,4.0,100.0
633,590,contig-59_30_length_7865_read_count_11687_2_1502_2470,322,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
634,591,contig-59_30_length_7865_read_count_11687_4_3471_5174,567,611,0.99,AUS94757.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,202,90,large tegument protein,Structural-Envelope,Equus caballus,dsDNA,Varicellovirus,7,3.0,42.86
635,592,contig-59_30_length_7865_read_count_11687_5_5171_6364,397,978,0.87,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,3,1.0,33.33
636,593,contig-59_30_length_7865_read_count_11687_6_6361_7584,407,979,0.98,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,3,3.0,100.0
637,594,contig-59_37_length_7169_read_count_12891_2_675_3764,1029,979,0.96,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,19,16.0,84.21
638,595,contig-59_37_length_7169_read_count_12891_3_3891_4853,320,15,0.98,QLC45894.1,Flaviviridae,Flaviviridae-Coronaviridae-Togaviridae-Phenuiviridae-Herpesviridae,Flaviviridae,189,20504,polyprotein,Polyprotein,Homo sapiens,ssRNA(+),Orthoflavivirus,1,1.0,100.0
639,596,contig-59_37_length_7169_read_count_12891_4_5416_7167,584,978,0.99,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,8,7.0,87.5
640,597,contig-59_40_length_6748_read_count_12244_1_220_2955,911,979,0.94,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,16,9.0,56.25
641,598,contig-59_40_length_6748_read_count_12244_2_3099_4625,508,978,0.98,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,6,4.0,66.67
642,599,contig-59_42_length_6712_read_count_8950_2_770_1711,313,979,0.99,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,1,1.0,100.0
643,600,contig-59_42_length_6712_read_count_8950_3_1944_3362,472,979,1.0,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,5,5.0,100.0
644,601,contig-59_42_length_6712_read_count_8950_4_3770_5149,459,979,0.95,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,4,2.0,50.0
