Num_seq,acc_seq,lenght_aa,Certainty,Class_predict,Rep_of_class_predict,family_2021,fams_div,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,genre,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.97,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.85,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.54,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.69,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.78,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
436,contig-28_101_length_4489_read_count_3633_1_42_3335,1097,0.62,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
437,contig-28_102_length_4483_read_count_4891_1_63_1700,545,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
437,contig-28_102_length_4483_read_count_4891_1_63_1700,545,0.86,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
437,contig-28_102_length_4483_read_count_4891_1_63_1700,545,0.7,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
437,contig-28_102_length_4483_read_count_4891_1_63_1700,545,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
437,contig-28_102_length_4483_read_count_4891_1_63_1700,545,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
437,contig-28_102_length_4483_read_count_4891_1_63_1700,545,0.93,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
437,contig-28_102_length_4483_read_count_4891_1_63_1700,545,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
438,contig-28_102_length_4483_read_count_4891_2_1648_3027,459,0.98,197,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,,,
438,contig-28_102_length_4483_read_count_4891_2_1648_3027,459,1,197,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,,,
438,contig-28_102_length_4483_read_count_4891_2_1648_3027,459,1,197,YP_009351861.1,Flaviviridae,Flaviviridae,Flaviviridae,244,462,non-structural protein,Non-structural,Aedes aegypti,ssRNA(+),Flavivirus,,,
438,contig-28_102_length_4483_read_count_4891_2_1648_3027,459,0.54,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
439,contig-28_102_length_4483_read_count_4891_3_3047_3958,303,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
440,contig-28_104_length_4410_read_count_5537_1_2_1702,567,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
440,contig-28_104_length_4410_read_count_5537_1_2_1702,567,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
440,contig-28_104_length_4410_read_count_5537_1_2_1702,567,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
440,contig-28_104_length_4410_read_count_5537_1_2_1702,567,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
440,contig-28_104_length_4410_read_count_5537_1_2_1702,567,0.88,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
440,contig-28_104_length_4410_read_count_5537_1_2_1702,567,0.88,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
440,contig-28_104_length_4410_read_count_5537_1_2_1702,567,0.64,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
441,contig-28_104_length_4410_read_count_5537_2_2074_3192,372,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
441,contig-28_104_length_4410_read_count_5537_2_2074_3192,372,1,768,QOL71465.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2827,55,tegument protein UL37,Structural-Envelope,Equus caballus,dsDNA,Varicellovirus,,,
442,contig-28_104_length_4410_read_count_5537_3_3248_4393,381,0.88,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
442,contig-28_104_length_4410_read_count_5537_3_3248_4393,381,0.93,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
442,contig-28_104_length_4410_read_count_5537_3_3248_4393,381,0.61,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
443,contig-28_105_length_4374_read_count_6524_1_29_1501,490,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
443,contig-28_105_length_4374_read_count_6524_1_29_1501,490,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
443,contig-28_105_length_4374_read_count_6524_1_29_1501,490,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
443,contig-28_105_length_4374_read_count_6524_1_29_1501,490,0.95,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
443,contig-28_105_length_4374_read_count_6524_1_29_1501,490,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
444,contig-28_108_length_4313_read_count_6112_4_1143_2522,459,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
444,contig-28_108_length_4313_read_count_6112_4_1143_2522,459,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
444,contig-28_108_length_4313_read_count_6112_4_1143_2522,459,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
444,contig-28_108_length_4313_read_count_6112_4_1143_2522,459,0.96,81,ACX32354.1,Papillomaviridae,Papillomaviridae,Papillomaviridae,12930,1532,early E2,Regulation-Control,Homo sapiens,dsDNA,Alphapapillomavirus,,,
445,contig-28_108_length_4313_read_count_6112_6_3092_4054,320,0.76,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
446,contig-28_109_length_4307_read_count_6313_2_498_1568,356,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
446,contig-28_109_length_4307_read_count_6313_2_498_1568,356,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
447,contig-28_109_length_4307_read_count_6313_4_2807_4306,499,0.79,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
447,contig-28_109_length_4307_read_count_6313_4_2807_4306,499,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
447,contig-28_109_length_4307_read_count_6313_4_2807_4306,499,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
447,contig-28_109_length_4307_read_count_6313_4_2807_4306,499,0.75,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
447,contig-28_109_length_4307_read_count_6313_4_2807_4306,499,0.52,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
448,contig-28_112_length_4183_read_count_7415_2_705_1697,330,0.95,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
449,contig-28_112_length_4183_read_count_7415_3_1791_2792,333,0.55,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
450,contig-28_112_length_4183_read_count_7415_4_2979_4166,395,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
450,contig-28_112_length_4183_read_count_7415_4_2979_4166,395,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
450,contig-28_112_length_4183_read_count_7415_4_2979_4166,395,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.94,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.68,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.71,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.92,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.86,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.94,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.68,924,QVX19931.1,Caulimoviridae,Caulimoviridae,Caulimoviridae,1043,36,polyprotein,Other-Functions,Rubus idaeus,dsDNA-RT,Badnavirus,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.75,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,1,874,QKK35402.1,Nodaviridae,Nodaviridae,Nodaviridae,2833,42,RNA-dependent RNA polymerase,Replication-Transcription,Macrobrachium rosenbergii,ssRNA(+),Alphanodavirus,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.54,874,QKK35402.1,Nodaviridae,Nodaviridae,Nodaviridae,2833,42,RNA-dependent RNA polymerase,Replication-Transcription,Macrobrachium rosenbergii,ssRNA(+),Alphanodavirus,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.79,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.93,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
451,contig-28_116_length_4092_read_count_6294_1_115_2868,917,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
452,contig-28_116_length_4092_read_count_6294_2_2951_3895,314,0.66,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
453,contig-28_121_length_3944_read_count_5721_3_1301_2221,306,0.91,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
454,contig-28_128_length_3803_read_count_5442_1_1_1200,400,0.6,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
454,contig-28_128_length_3803_read_count_5442_1_1_1200,400,0.63,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
454,contig-28_128_length_3803_read_count_5442_1_1_1200,400,0.71,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
455,contig-28_128_length_3803_read_count_5442_3_2100_3731,543,0.7,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
455,contig-28_128_length_3803_read_count_5442_3_2100_3731,543,0.87,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
455,contig-28_128_length_3803_read_count_5442_3_2100_3731,543,0.87,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
455,contig-28_128_length_3803_read_count_5442_3_2100_3731,543,0.67,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
455,contig-28_128_length_3803_read_count_5442_3_2100_3731,543,0.82,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
455,contig-28_128_length_3803_read_count_5442_3_2100_3731,543,0.84,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
455,contig-28_128_length_3803_read_count_5442_3_2100_3731,543,0.87,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
456,contig-28_130_length_3741_read_count_5883_1_3_1313,437,0.99,628,YP_003933800.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,2900,86,BORF2-ribonucleotide reductase subunit,Replication-Transcription,Homo sapiens,dsDNA,Lymphocryptovirus,,,
456,contig-28_130_length_3741_read_count_5883_1_3_1313,437,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
456,contig-28_130_length_3741_read_count_5883_1_3_1313,437,0.77,887,YP_595727.1,Betaflexiviridae,Betaflexiviridae,Betaflexiviridae,1090,40,replicase,Replication-Transcription,Solanum tuberosum,ssRNA(+),Carlavirus,,,
456,contig-28_130_length_3741_read_count_5883_1_3_1313,437,0.93,887,YP_595727.1,Betaflexiviridae,Betaflexiviridae,Betaflexiviridae,1090,40,replicase,Replication-Transcription,Solanum tuberosum,ssRNA(+),Carlavirus,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,0.54,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,0.81,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,0.88,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,1,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
457,contig-28_130_length_3741_read_count_5883_2_1730_3739,670,0.68,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
458,contig-28_132_length_3716_read_count_6853_3_1630_2943,437,0.87,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
458,contig-28_132_length_3716_read_count_6853_3_1630_2943,437,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
458,contig-28_132_length_3716_read_count_6853_3_1630_2943,437,0.53,814,YP_009121868.1,Baculoviridae,Baculoviridae,Baculoviridae,2476,48,helicase,Replication-Transcription,Erinnyis ello,dsDNA,Betabaculovirus,,,
458,contig-28_132_length_3716_read_count_6853_3_1630_2943,437,0.75,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty,,,
459,contig-28_136_length_3653_read_count_4868_1_1_1602,534,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
459,contig-28_136_length_3653_read_count_4868_1_1_1602,534,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
459,contig-28_136_length_3653_read_count_4868_1_1_1602,534,0.65,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
459,contig-28_136_length_3653_read_count_4868_1_1_1602,534,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
459,contig-28_136_length_3653_read_count_4868_1_1_1602,534,1,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral,,,
