Num_seq,acc_seq,lenght_aa,Certainty,Class_predict,Rep_of_class_predict,family_2021,fams_div,family_2023,Cltr_rep,Sequences_by_cltr,Protein_type,Protein_class,Host,Chain,genre
177,NODE_322_length_2027_cov_3.533578_1_295_2025,576,0.57,432,QGA30603.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,1077,150,RNA-dependent RNA polymerase,Replication-Transcription,Oncorhynchus mykiss,ssRNA(-),Novirhabdovirus
177,NODE_322_length_2027_cov_3.533578_1_295_2025,576,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
177,NODE_322_length_2027_cov_3.533578_1_295_2025,576,0.55,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
177,NODE_322_length_2027_cov_3.533578_1_295_2025,576,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
177,NODE_322_length_2027_cov_3.533578_1_295_2025,576,0.86,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
177,NODE_322_length_2027_cov_3.533578_1_295_2025,576,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
177,NODE_322_length_2027_cov_3.533578_1_295_2025,576,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
178,NODE_325_length_2021_cov_22.764737_1_132_1523,463,0.95,916,DAB41740.1,Mitoviridae,Mitoviridae,Mitoviridae,4294,37,RNA-dependent RNA polymerase,Replication-Transcription,Beta vulgaris,ssRNA(+),Duamitovirus
178,NODE_325_length_2021_cov_22.764737_1_132_1523,463,0.87,66,ASV45868.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,493,1992,polymerase,Replication-Transcription,Canis lupus familiaris,ssRNA(-),Lyssavirus
178,NODE_325_length_2021_cov_22.764737_1_132_1523,463,0.92,134,AVO64743.1,Reoviridae,Reoviridae,Sedoreoviridae,6405,771,VP4-capping,Structural-Envelope,Bos taurus,dsRNA,Orbivirus
178,NODE_325_length_2021_cov_22.764737_1_132_1523,463,1.0,134,AVO64743.1,Reoviridae,Reoviridae,Sedoreoviridae,6405,771,VP4-capping,Structural-Envelope,Bos taurus,dsRNA,Orbivirus
178,NODE_325_length_2021_cov_22.764737_1_132_1523,463,0.74,134,AVO64743.1,Reoviridae,Reoviridae,Sedoreoviridae,6405,771,VP4-capping,Structural-Envelope,Bos taurus,dsRNA,Orbivirus
179,NODE_327_length_2019_cov_9.724447_1_2_1561,519,0.66,811,AYC63251.1,Potyviridae,Potyviridae,Potyviridae,247,48,NIa-Pro,Polyprotein,Punica granatum,ssRNA(+),Roymovirus
179,NODE_327_length_2019_cov_9.724447_1_2_1561,519,0.99,80,YP_009505611.1,Picornaviridae,Picornaviridae-Hepeviridae,Picornaviridae,749,1503,polyprotein-capsid,Polyprotein,Homo sapiens,ssRNA(+),Hepatovirus
179,NODE_327_length_2019_cov_9.724447_1_2_1561,519,0.98,80,YP_009505611.1,Picornaviridae,Picornaviridae-Hepeviridae,Picornaviridae,749,1503,polyprotein-capsid,Polyprotein,Homo sapiens,ssRNA(+),Hepatovirus
179,NODE_327_length_2019_cov_9.724447_1_2_1561,519,0.6,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
179,NODE_327_length_2019_cov_9.724447_1_2_1561,519,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
179,NODE_327_length_2019_cov_9.724447_1_2_1561,519,0.54,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
180,NODE_328_length_2019_cov_2.217597_1_285_1364,359,0.9,119,ATP66856.1,Flaviviridae,Flaviviridae,Flaviviridae,150,906,polyprotein,Polyprotein,Sus scrofa,ssRNA(+),Pestivirus
180,NODE_328_length_2019_cov_2.217597_1_285_1364,359,0.91,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.6,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.79,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.71,6,6T0W_A,Orthomyxoviridae,Orthomyxoviridae,Orthomyxoviridae,5052,36012,polymerase PA,Replication-Transcription,Homo sapiens,ssRNA(-),Alphainfluenzavirus
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.77,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.63,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.52,126,QIM73742.1,Arenaviridae,Arenaviridae,Arenaviridae,758,817,polymerase,Replication-Transcription,Homo sapiens,ssRNA(+/-),Mammarenavirus
181,NODE_332_length_2015_cov_2.718585_1_3_2015,671,0.8,126,QIM73742.1,Arenaviridae,Arenaviridae,Arenaviridae,758,817,polymerase,Replication-Transcription,Homo sapiens,ssRNA(+/-),Mammarenavirus
182,NODE_334_length_2013_cov_2.051268_2_383_1810,475,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
182,NODE_334_length_2013_cov_2.051268_2_383_1810,475,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
182,NODE_334_length_2013_cov_2.051268_2_383_1810,475,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
182,NODE_334_length_2013_cov_2.051268_2_383_1810,475,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
182,NODE_334_length_2013_cov_2.051268_2_383_1810,475,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,0.93,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,0.96,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
183,NODE_335_length_2010_cov_6.154579_1_19_1968,649,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
184,NODE_337_length_2008_cov_12.502385_1_369_1967,532,0.78,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
184,NODE_337_length_2008_cov_12.502385_1_369_1967,532,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
184,NODE_337_length_2008_cov_12.502385_1_369_1967,532,0.78,574,AXU44617.1,Secoviridae,Secoviridae,Secoviridae,214,103,coat protein 1,Structural-Envelope,Oryza sativa,ssRNA(+),Waikavirus
184,NODE_337_length_2008_cov_12.502385_1_369_1967,532,0.95,574,AXU44617.1,Secoviridae,Secoviridae,Secoviridae,214,103,coat protein 1,Structural-Envelope,Oryza sativa,ssRNA(+),Waikavirus
184,NODE_337_length_2008_cov_12.502385_1_369_1967,532,0.96,708,QID92311.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,815,66,L protein,Replication-Transcription,Fragaria x ananassa,ssRNA(-),Cytorhabdovirus
184,NODE_337_length_2008_cov_12.502385_1_369_1967,532,0.45,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,0.79,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,1.0,14,QSM12402.1,Coronaviridae,Coronaviridae,Coronaviridae,12790,21781,nucleocapsid phosphoprotein,Structural-Envelope,Homo sapiens,ssRNA(+),Betacoronavirus
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,0.95,61,QXQ21752.1,Parvoviridae,Parvoviridae,Parvoviridae,4658,2214,capsid protein,Structural-Envelope,Canis lupus familiaris,ssDNA(+/-),Protoparvovirus
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
185,NODE_338_length_2008_cov_2.888182_1_32_1999,655,0.97,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
186,NODE_340_length_2005_cov_4.886412_1_881_2005,374,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
186,NODE_340_length_2005_cov_4.886412_1_881_2005,374,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
187,NODE_341_length_2004_cov_22.815189_1_1_1062,353,0.39,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
187,NODE_341_length_2004_cov_22.815189_1_1_1062,353,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,0.94,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,0.98,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
188,NODE_345_length_2000_cov_19.487493_1_2_1747,581,0.73,175,AGO32039.1,Reoviridae,Reoviridae,Spinareoviridae,17548,587,sigma C,Cellular-Regulation,Gallus gallus,dsRNA,Orthoreovirus
189,NODE_347_length_1997_cov_6.833689_1_117_1673,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
189,NODE_347_length_1997_cov_6.833689_1_117_1673,518,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
189,NODE_347_length_1997_cov_6.833689_1_117_1673,518,0.5,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
189,NODE_347_length_1997_cov_6.833689_1_117_1673,518,1.0,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
189,NODE_347_length_1997_cov_6.833689_1_117_1673,518,1.0,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
189,NODE_347_length_1997_cov_6.833689_1_117_1673,518,0.88,20,QKF95578.1,Potyviridae,Potyviridae-Tymoviridae-Secoviridae-Closteroviridae-Alphaflexiviridae,Potyviridae,210,12451,polyprotein,Polyprotein,Solanum tuberosum,ssRNA(+),Potyvirus
190,NODE_349_length_1995_cov_6.985592_1_24_1355,443,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
190,NODE_349_length_1995_cov_6.985592_1_24_1355,443,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
190,NODE_349_length_1995_cov_6.985592_1_24_1355,443,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
190,NODE_349_length_1995_cov_6.985592_1_24_1355,443,0.89,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
191,NODE_350_length_1995_cov_4.900213_1_1_1293,430,0.66,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
191,NODE_350_length_1995_cov_4.900213_1_1_1293,430,1.0,574,AXU44617.1,Secoviridae,Secoviridae,Secoviridae,214,103,coat protein 1,Structural-Envelope,Oryza sativa,ssRNA(+),Waikavirus
191,NODE_350_length_1995_cov_4.900213_1_1_1293,430,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
191,NODE_350_length_1995_cov_4.900213_1_1_1293,430,0.63,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
192,NODE_351_length_1995_cov_1.917289_1_1_1320,439,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
192,NODE_351_length_1995_cov_1.917289_1_1_1320,439,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
192,NODE_351_length_1995_cov_1.917289_1_1_1320,439,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
192,NODE_351_length_1995_cov_1.917289_1_1_1320,439,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
193,NODE_354_length_1993_cov_18.322115_2_420_1811,463,0.86,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
193,NODE_354_length_1993_cov_18.322115_2_420_1811,463,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
193,NODE_354_length_1993_cov_18.322115_2_420_1811,463,0.94,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
193,NODE_354_length_1993_cov_18.322115_2_420_1811,463,0.98,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
193,NODE_354_length_1993_cov_18.322115_2_420_1811,463,0.99,978,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,Prokaryotic-viral,0,6464,Prokaryotic-viral,Other-Functions,Bacteria-Archaeal,Variaty,Variaty
194,NODE_355_length_1993_cov_3.272436_1_895_1992,365,0.61,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
194,NODE_355_length_1993_cov_3.272436_1_895_1992,365,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
195,NODE_356_length_1990_cov_10.334403_1_3_1988,662,0.99,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
196,NODE_357_length_1990_cov_7.044944_1_867_1988,373,0.67,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
196,NODE_357_length_1990_cov_7.044944_1_867_1988,373,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
197,NODE_358_length_1987_cov_22.778671_2_690_1925,411,0.66,310,YP_009214659.1,Arteriviridae,Arteriviridae,Arteriviridae,146,234,polyprotein,Polyprotein,Equus caballus,ssRNA(+),Alphaarterivirus
197,NODE_358_length_1987_cov_22.778671_2_690_1925,411,0.66,39,AGW31675.1,Arteriviridae,Arteriviridae,Arteriviridae,155,3424,nonstructural protein 2,Non-structural,Sus scrofa,ssRNA(+),Betaarterivirus
197,NODE_358_length_1987_cov_22.778671_2_690_1925,411,0.52,87,0905196A,Adenoviridae,Adenoviridae,Adenoviridae,1126,1288,DNA polymerase,Replication-Transcription,Homo sapiens,dsDNA,Mastadenovirus
198,NODE_363_length_1980_cov_8.419042_1_1045_1980,311,0.37,0,NP_663784.1,Retroviridae,Retroviridae,Retroviridae,1639,12256,pol protein,Structural-Envelope,Homo sapiens,ssRNA-RT,Lentivirus
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,0.98,66,ASV45868.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,493,1992,polymerase,Replication-Transcription,Canis lupus familiaris,ssRNA(-),Lyssavirus
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,0.74,66,ASV45868.1,Rhabdoviridae,Rhabdoviridae,Rhabdoviridae,493,1992,polymerase,Replication-Transcription,Canis lupus familiaris,ssRNA(-),Lyssavirus
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,0.63,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,0.87,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
199,NODE_364_length_1978_cov_2.085083_1_25_1977,651,0.92,419,QRE02555.1,Herpesviridae,Herpesviridae,Orthoherpesviridae,1896,155,ORF75,Structural-Envelope,Homo sapiens,dsDNA,Rhadinovirus
200,NODE_366_length_1975_cov_8.186624_1_3_1736,578,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
200,NODE_366_length_1975_cov_8.186624_1_3_1736,578,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
200,NODE_366_length_1975_cov_8.186624_1_3_1736,578,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
200,NODE_366_length_1975_cov_8.186624_1_3_1736,578,1.0,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
200,NODE_366_length_1975_cov_8.186624_1_3_1736,578,0.81,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
200,NODE_366_length_1975_cov_8.186624_1_3_1736,578,0.92,979,Non-Viral,Non-Viral,Non-Viral,Non-Viral,0,7561,Non-Viral,Other-Functions,Non-Viral,Non-Viral,Non-Viral
